"FULL_Charge","FULL_AcidicMolPerc","FULL_AURR980107","FULL_DAYM780201","FULL_GEOR030101","FULL_OOBM850104","NT_EFC195","AS_MeanAmphiMoment","AS_DAYM780201","AS_FUKS010112","CT_RACS820104","CLASS"
-0.5,9.091,1.16,73,0.994,-1.346,0,19.644,73,6.23,1.034,0
3,9.091,0.995,71.455,1.018,-0.687,0,19.728,71.455,6.035,1.217,0
0.5,5.882,1.059,78.706,0.985,-2.191,0,12.679,78.706,5.941,1.073,0
1.5,6.897,1,76.379,1.02,-1.813,0,12.253,72.556,6.071,1.149,0
-5,27.273,1.17,79.364,1.014,0.55,0,12.334,72.333,5.858,1.072,0
0,14.754,1.056,78.492,1.011,-2.147,0,12.353,81.833,5.719,1.052,0
1,6.897,0.986,68,1.008,-1.862,0,12.136,62.889,4.666,1.16,0
0,33.333,1.297,77.444,1.014,-2.334,0,11.848,77.444,7.289,0.943,0
4.5,4.762,0.869,75.952,1.036,-0.918,0,11.976,77.778,5.536,1.287,0
0,11.765,1.033,73.176,0.992,-3.113,0,12.604,73.176,6.459,1.283,0
-1,20.69,1.112,76.897,1.001,-1.403,0,12.121,74.444,6.351,1.035,0
3,11.111,0.976,64.167,1.014,-2.427,0,11.853,64.167,6.389,1.146,0
-5,29.032,1.122,75.968,0.968,0.191,0,11.98,68.5,5.891,1.099,0
-1.5,13.433,1.087,73.881,1.02,-1.381,0,11.906,76.833,6.257,1.037,0
-1,6.667,1.129,73.333,1.031,-2.607,0,14.099,73.333,5.529,1.067,0
5.5,4.878,0.944,80.463,1.024,-0.993,0,12.085,82.889,5.872,1.362,0
3.5,5.882,0.986,75.676,1.003,-1.387,0,12.001,74.556,6.485,1.375,0
-0.5,16.667,1.008,101.583,0.995,-0.42,0,18.114,101.583,5.965,1.246,0
0,8.511,0.914,80.723,0.984,-1.602,0,12.317,78.778,4.698,1.562,0
-5.5,15.957,1.062,81.777,1.005,-2.862,0,12.012,82.889,6,1.104,0
1,15.789,1.116,81.263,1.031,-2.225,0,11.799,83.556,6.033,1.142,0
-2.5,15.73,1.008,74.753,1.01,-1.9,0,11.91,60.833,5.289,1.07,0
0.5,14.085,1.06,79.394,0.996,-2.161,0,11.527,70.778,6.414,1.209,0
-2,9.375,1.045,73,1.014,-1.144,0,11.768,66.944,5.012,1.183,0
-1.5,21.053,1.086,71.526,1.017,-0.817,0,11.629,69.611,6.277,1.15,0
7,6.452,1.011,75.331,1.015,-1.803,0,11.911,80.056,5.173,1.139,0
6,0,0.914,66.938,0.992,-4.464,0,13.745,66.938,5.978,1.193,0
1.5,15.789,1.049,66.737,1.013,-2.018,0,12.343,68.222,6.176,1.084,0
0,18.75,1.097,76.125,1.036,-1.838,0,13.906,76.125,6.746,1.174,0
-2,10.526,1.035,74.511,1.011,-1.728,0,12.386,66.5,5.806,1.199,0
1.5,16.667,1.045,72.722,0.987,-2.004,0,12.499,72.722,5.969,0.972,0
3,5.882,0.883,65.294,1.027,-4.131,0,12.992,65.294,5.896,1.44,0
-1,15.789,1.083,71.684,1.054,-1.675,0,12.235,73.389,6.718,1.037,0
1,10,1.06,77.9,1.001,-0.883,0,12.487,78.5,5.917,1.23,0
-1,15.385,0.977,75.538,0.998,-3.449,0,17.312,75.538,6.935,1.102,0
0.5,17.647,1.047,79.588,1.004,-1.699,0,12.564,83.111,5.878,1.238,0
0,6.25,0.914,68.875,0.986,-3.449,0,14.152,68.875,6.011,1.234,0
-1,4.545,0.918,84.091,1.008,-0.616,0,12.509,76.611,5.89,1.264,0
-2.5,19.178,1.123,75.945,0.994,-2.067,0,12.51,69.556,6.039,1.167,0
0,0,0.944,82.176,1.002,-1.887,0,13.348,82.176,5.783,1.298,0
0,5.556,1.059,76.333,1.01,-1.741,0,12.576,76.333,5.992,1.051,0
0.5,10.526,1.017,78.316,0.982,-2.777,0,12.544,80.389,6.543,1.05,0
4,16,1.086,72.02,1.034,-1.339,0,12.729,69.333,5.46,1.153,0
1.5,0,0.825,88.615,0.942,-2.743,0,17.092,88.615,5.652,1.076,0
-7,28,1.074,83.16,0.957,-0.484,0,12.498,75.889,5.707,1.104,0
0.5,8.333,1.017,92,0.977,-4.168,0,18.839,92,5.555,1.132,0
1,20,1.074,80.1,1.005,-2.058,0,12.651,78.722,6.66,1.161,0
-2,18.182,1.008,79.303,1.009,-0.974,0,12.781,81.333,6.051,1.221,0
3,0,0.89,84.56,1.029,-1.992,0,12.686,92.056,6.051,1.377,0
7,5.66,0.956,76.962,0.984,-1.242,0,12.656,77.056,6.532,1.17,0
-0.5,10.526,1.067,81.737,1.022,-1.471,0,13.07,81.111,5.298,1.072,0
-2,15.385,1.095,95.615,0.997,-0.296,0,17.994,95.615,5.305,1.204,0
-2,23.529,1.072,83.824,1.002,-0.098,0,13.827,83.824,6.122,1.258,0
-1,15.385,1.026,86.308,0.97,-2.489,0,12.939,85.444,6.168,1.131,0
-3,15.385,1.013,81.731,0.975,-2.015,0,12.892,89,5.871,1.116,0
-1,15.385,1.048,78.923,1.04,-0.381,0,17.534,78.923,5.345,1.191,0
-2.5,12.121,1.05,81.515,0.986,-2.072,0,13.004,80.333,5.817,1.459,0
0.5,7.692,0.933,80.385,1.022,-1.442,0,12.839,83.833,5.824,1.198,0
5.5,2.778,0.886,77.194,0.994,-1.836,0,12.645,78.056,6.099,1.129,0
-2,17.647,1.038,75.471,1.007,-0.128,0,13.167,75.471,5.746,1.299,0
-3,13.953,1.093,76.14,1.01,-1.475,0,12.924,71.833,5.617,1.127,0
2.5,10.256,1.096,76.282,1.01,-1.463,0,12.854,70.833,6.139,1.001,0
-4.5,16.981,1.023,77.811,0.992,-2.138,0,13.086,67.167,5.809,1.065,0
1,7.143,1.015,89.143,0.979,-2.24,0,12.919,86.167,5.024,1.258,0
-1.5,25,1.332,77.5,0.998,-0.969,0,19.545,77.5,5.404,1.005,0
1,7.407,0.92,71.815,0.988,-4.483,0,13.103,76.444,6.207,1.073,0
-5,17.647,0.99,92.765,1.007,-0.045,0,13.138,94.944,5.781,1.281,0
5,8.333,0.994,73.383,1.004,-1.013,0,13.19,78.667,5.852,1.367,0
-2,14.286,0.988,77.476,1.008,0.67,0,13.143,76.056,5.885,1.146,0
1.5,7.937,0.944,76.556,0.981,-1.881,0,13.339,76.889,5.469,1.333,0
1,13.043,1.008,79.304,1.003,-2.23,0,13.24,79.611,6.204,1.358,0
2,4.762,1.025,71.095,1.025,-2.911,0,13.494,73.111,6.431,1.139,0
1,12.821,0.97,71.41,1.018,-2.757,0,13.349,72.167,5.86,1.428,0
1.5,9.524,1.031,70.857,0.981,-3.012,0,13.308,69.889,5.352,1.119,0
0.5,16.981,1.088,76.075,1.006,-1.167,0,13.069,68.167,5.718,1.094,0
6.5,3.333,0.977,70.833,1.028,-2.082,0,13.163,71.667,5.557,1.214,0
-1,16.667,0.968,80.167,0.982,-2.199,1,13.299,80.056,6.314,1.107,0
-1.5,11.765,1.013,83.235,0.972,-1.98,0,14.017,81.167,6.13,1.098,0
-4.5,19.048,1.103,78.429,1.001,-0.761,0,14.168,78.278,5.771,1.174,0
0.5,0,0.88,92.958,1.004,-0.351,0,14.064,85.444,6.126,1.311,0
-2.5,20.69,1.132,86.828,0.997,-0.926,0,14.104,90.222,5.884,1.115,0
0.5,7.407,0.903,86.37,0.999,-0.829,0,14.05,80.833,5.464,1.301,0
3,15,0.962,71.85,0.971,-4.179,0,14.109,70.556,6.673,1.363,0
4,7.407,0.939,82.444,0.996,-2.267,0,14.364,79.889,6.26,1.095,0
-6,16,1.095,87.143,1.01,-0.555,0,14.563,77.111,5.553,1.194,0
2,17.895,1.062,77.074,0.999,-3.018,0,14.516,80.611,6.238,1.046,0
-2,21.429,1.134,91.143,1.001,-1.461,0,18.66,91.143,6.691,1.037,0
0.5,12.821,1.027,83.974,1.002,-1.273,0,14.381,83.667,5.876,1.072,0
1.5,14.286,1.011,72.245,1.014,-1.401,0,14.259,71.389,5.332,1.164,0
-3,20,1.044,73.733,0.995,-1.571,0,14.384,72.222,6.046,1.146,0
0.5,15.789,1.054,87.053,1.012,0.566,0,14.396,86.333,5.446,1.175,0
-0.5,13.043,0.99,85.609,0.975,-1.924,0,14.592,87.222,5.601,1.018,0
2,12.821,1.02,79.705,0.989,-3.123,0,14.488,78.111,6.696,1.062,0
3,4.167,0.976,71.917,0.977,-4.256,0,14.413,66.278,6.792,1.283,0
0,12.903,0.948,70.548,1.007,-1.008,0,14.59,69.611,6.461,1.139,0
-1.5,14.286,1.045,88.714,0.97,-0.504,0,18.714,88.714,5.632,1.142,0
1,17.241,1.067,78.31,0.975,-3.127,0,14.762,79.5,6.452,1.048,0
-2.5,16.129,1.105,75.581,1,0.137,0,14.744,63.389,4.806,1.591,0
9.5,4.082,0.967,68.796,1.004,-2.333,0,14.824,67.889,5.772,1.163,0
0.5,12,1.049,78.08,1.011,-0.847,0,14.765,74.944,4.916,1.245,0
0,9.091,1.193,85.909,1.003,-3.549,0,23.84,85.909,6.069,1.006,0
2,9.091,1.002,74.242,1,-2.169,0,15.204,72.5,6.301,1.043,0
-2,19.355,1.175,83.677,1.006,-2.066,0,15.382,86.667,6.581,0.864,0
-3.5,18.182,1.099,79.061,1.008,-1.913,0,15.209,75.056,7.108,1.122,0
-3,19.608,1.071,76.667,1.005,-1.324,0,15.234,75,5.462,1.215,0
1,7.143,0.929,70.071,0.979,-3.134,0,19.274,70.071,6.85,0.88,0
-4,20.833,1,79.5,0.987,-1.82,0,15.134,83.111,6.284,1.352,0
-2,13.333,1.089,78.6,1.029,0.81,0,18.171,78.6,5.571,1.184,0
2,0,0.876,78.5,1.057,-0.093,0,17.134,78.5,5.291,1.45,0
3,12.766,1.085,68.447,1.016,-1.249,0,15.282,64.056,4.592,1.276,0
-2,17.647,1.048,92.706,0.981,0.079,0,16.207,92.706,5.297,1.145,0
0.5,8.333,1.017,67.833,1.001,-3.488,0,22.992,67.833,6.158,1.054,0
2,26.667,1.195,75.9,0.964,-0.81,0,15.275,77.944,5.87,1.044,0
2.5,0,0.906,73.875,1.002,-4.767,0,17.165,73.875,5.494,1.254,0
6,0,0.801,71.6,0.992,-7.511,0,18.377,71.6,6.899,1.216,0
-1,15.385,1.14,88.385,0.987,-1.485,0,21.217,88.385,6.062,1.192,0
2,0,0.888,85,1.059,-0.665,0,15.387,77.722,5.683,1.336,0
-1.5,14.815,1.016,75.852,0.971,0.393,0,15.224,75.111,5.475,1.14,0
0.5,9.524,1.001,66.524,1.039,-2.911,0,15.251,67.278,6.066,1.302,0
-1,14.286,1.009,74.714,0.974,-3.206,0,19.062,74.714,5.19,1.292,0
-1.5,14.286,0.9,76.686,0.961,-0.645,0,14.873,76,5.344,1.268,0
6,4.348,0.867,69.957,0.982,-5.183,0,14.816,67.056,5.834,1.509,0
-3,23.529,1.062,81.941,0.987,-0.553,0,15.824,81.941,5.935,1.171,0
-2,12.821,1.063,74.615,0.989,-1.102,0,15.158,66.778,6.481,1.244,0
-1.5,15.385,0.985,79.423,0.988,-2.726,0,15.246,79.278,5.75,1.267,0
-1.5,15,1.058,82.15,0.987,-2.043,0,14.997,79.722,5.886,1.172,0
-1,11.111,1.023,72.056,0.999,-2.93,0,14.885,72.056,6.649,1.069,0
0,19.048,1.124,83.952,0.989,-1.812,0,14.84,83.389,6.218,1.11,0
-0.5,16,1.132,79.54,0.99,-2.99,0,15.219,67.889,6.626,0.999,0
3,5.263,1.029,74.316,1.024,-2.615,0,14.895,73.222,5.005,1.037,0
-1.5,17.857,1.026,72.286,1.004,-1.6,0,15.057,73.444,5.738,1.321,0
0,10.256,0.926,91.103,0.98,-1.372,0,14.866,89.111,6.402,1.341,0
-6.5,17.241,1.031,75.638,0.998,-1.224,0,15.027,78.833,5.959,1.14,0
-7,35,1.276,93.25,1.002,1.435,0,14.763,92.167,6.202,1.092,0
-2.5,9.375,0.968,80.281,0.985,-1.84,0,14.883,70,5.704,1.567,0
4,10.526,1.075,85.421,1.045,0.504,0,14.904,82.722,5.961,1.333,0
5,10,1.03,84.125,1.009,-2.078,0,14.942,78.5,5.802,1.148,0
0.5,6.25,0.989,80.563,0.986,-1.283,0,16.651,80.563,6.153,1.055,0
-1.5,21.429,1.136,75.429,0.977,-1.705,1,19.04,75.429,4.522,1.145,0
3.5,6.25,0.918,77.281,1.011,-3.846,0,14.856,69.333,5.47,1.174,0
0.5,9.524,0.952,76.524,1,-2.091,0,14.934,80.667,5.699,1.129,0
-4.5,23.077,1.065,85.538,0.988,-0.229,0,14.923,87,5.601,1.135,0
1.5,16.129,1.111,85.452,0.986,-2.091,0,15.043,85.278,5.592,0.991,0
1.5,10.714,1.09,81.929,0.996,-1.573,0,15.095,82.056,6.424,1.079,0
0.5,9.091,1.013,74.939,0.993,-0.72,0,15.043,76.5,5.452,1.395,0
4.5,7.692,0.973,71.538,1.036,-1.555,0,14.928,68.222,5.707,1.17,0
3,11.429,1.003,72.6,1.017,-1.805,0,14.964,65.889,5.246,1.145,0
-8,24,1.167,82.98,1.002,-1.653,0,14.731,81.444,5.567,1.375,0
-3,11.111,0.998,82.056,0.976,-1.476,0,15.214,87.889,6.088,1.145,0
-0.5,14.286,1.126,75.257,1.042,-1.115,0,15.494,67.556,5.329,1.183,0
1.5,15.789,1.081,87.316,0.982,-0.887,0,15.443,86.278,5.772,1.181,0
9.5,10.784,1.011,71.598,1.006,-2.039,0,15.47,67.278,5.677,1.203,0
0.5,7.843,1.028,75.157,1.004,-2.774,0,15.584,66.778,5.744,1.291,0
-3,27.273,1.087,79.273,1.045,-0.141,0,25.655,79.273,5.607,1.272,0
3,5.556,1.031,65.722,0.999,-1.574,0,15.421,65.722,5.858,1.301,0
-2,9.091,1.098,75.409,1.037,0.794,0,15.46,75.5,5.262,1.593,0
3,15,1.009,74.508,1.005,-1.669,0,15.643,79.389,5.401,1.246,0
-3,17.391,1.125,78.174,0.99,-1.62,0,15.265,81.778,6.013,1.117,0
-1.5,16.923,1.154,76.4,1.016,-0.726,0,15.507,73,5.095,1.148,0
2,7.692,1.029,91.154,1.045,0.007,0,15.372,87.111,4.868,1.275,0
5,0,0.85,69.083,1.014,-3.395,0,15.309,67.611,6.157,1.132,0
0,12.5,0.94,82.688,0.991,-2.726,0,15.144,77.944,6.256,1.232,0
1.5,13.636,1.009,82.25,0.995,-1.949,0,15.365,74.667,5.379,1.114,0
-1.5,19.231,1.014,82.077,0.992,-1.343,0,15.487,86.111,6,1.095,0
0,6.25,0.828,71.563,0.984,-2.809,0,16.992,71.563,6.294,1.215,0
0.5,18.75,1.106,81.813,0.98,1.809,0,17.181,81.813,5.156,1.192,0
-1,8.333,1.135,83.708,1.017,-1.424,0,15.324,82.111,6.096,1.064,0
-4.5,14.423,1.105,90.808,0.99,-1.254,0,15.289,89.056,6.014,1.1,0
-2.5,25,1.206,67.938,0.999,-3.425,0,17.251,67.938,6.289,0.998,0
1,7.692,0.93,74.885,0.988,-2.686,0,15.498,75.056,6.163,1.173,0
3.5,2.381,0.986,77,1.002,-1.206,0,15.683,72.722,5.406,1.275,0
2.5,8.889,1.024,82.978,0.967,-2.288,0,15.625,82.556,4.564,1.015,0
-2,16.667,1.162,82.25,1.032,-0.773,0,23.38,82.25,5.911,1.152,0
1,6.667,0.907,79.8,0.984,-2.835,0,18.965,79.8,6.151,1.1,0
0,17.143,1.089,79.857,1.009,-1.597,0,15.838,82.722,5.833,1.175,0
-0.5,15,1.123,85.25,0.98,-1.484,0,15.759,83.889,6.36,1.061,0
0.5,6.667,1.043,80.467,0.974,-0.757,0,18.932,80.467,5.645,1.1,0
-1.5,15.385,1.024,81.654,1.005,-1.188,0,16.037,77.278,5.986,1.151,0
-3,12.791,1.017,77.82,0.995,-1.716,0,15.993,76.111,5.248,1.136,0
1.5,4.545,0.835,62.318,0.959,-2.255,0,16.066,63.556,4.936,1.347,0
1.5,7.143,0.961,58.071,0.993,-2.521,0,20.412,58.071,5.425,1.306,0
0,13.158,1.094,75.974,0.993,0.063,0,16.028,77,5.869,1.105,0
4,6.061,0.988,86.333,1.007,-2.104,0,15.762,83.056,5.816,1.091,0
1,20,1.166,83.8,1,-3.043,0,18.839,83.8,5.817,1.013,0
1.5,18.182,1.267,80.182,0.978,-2.719,0,25.749,80.182,6.731,0.895,0
3.5,8,0.983,73.96,1.016,-4.094,0,15.988,73.611,5.821,1.085,0
-1,9.524,0.993,80.238,0.995,-1.517,0,15.838,82.222,5.191,1.591,0
-16,28.205,1.177,86.808,1.001,0.486,0,15.854,82.333,5.534,1.271,0
-2,13.333,0.939,81.2,1.028,-0.476,0,18.548,81.2,5.959,1.248,0
-6,30,1.177,79.05,1.014,-0.364,0,15.607,78.056,6.122,1.094,0
8,4.762,0.869,76.643,0.977,-3.887,0,15.898,71.667,6.43,1.082,0
-5.5,19.355,1.141,83.726,1.012,-0.966,0,15.484,84.778,5.509,1.085,0
-1.5,19.718,1.09,83.338,1.005,-0.371,0,15.363,79.333,5.538,1.156,0
3,9.091,0.902,79.955,0.983,-2.134,0,15.48,77.333,5.87,1.198,0
-7,15.625,1.018,77.141,1.002,-0.93,0,15.319,79,5.998,1.107,0
-5,23.81,1.188,85.619,1.009,-0.19,0,15.308,85.389,5.931,1.037,0
-2.5,21.951,1.153,67.61,0.997,-2.957,0,15.08,64.389,5.314,0.976,0
3,0,1.098,77.529,1.046,0.123,0,15.847,77.529,5.826,1.176,0
2,6.25,1.007,76.563,0.99,-0.721,0,15.181,77.722,5.181,1.244,0
-6,46.667,1.253,85,0.978,0.08,0,18.287,85,6.515,1.11,0
-2,15.385,1.035,79.231,0.969,-1.972,0,21.044,79.231,6.231,1.267,0
-1.5,11.111,1.031,79,0.989,-3.027,0,15.181,79,5.721,1.019,0
-1,18.75,1.067,86.938,0.988,-3.623,0,17.187,86.938,5.997,1.124,0
0.5,0,1.023,77.231,1.008,-2.046,0,21.091,77.231,5.252,1.156,0
6.5,5.882,1.017,77.353,1.026,-1.992,0,15.282,88.056,6.027,1.241,0
-8,26.316,1.219,79.895,1.005,-1.369,0,15.39,77.889,6.6,1.008,0
-1,14.815,1.115,76.37,1.01,-2.023,0,15.312,76,6.769,1.178,0
-1.5,17.647,1.089,73.353,1.016,0.379,0,16.101,73.353,6.056,1.097,0
0,10.714,1.024,73,1.006,-1.323,0,15.199,74,6.343,0.936,0
-2,11.765,1.134,87.706,0.945,-1.452,0,16.046,87.706,6.227,0.932,0
4,13.208,1.013,64.868,1.031,-0.776,0,15.126,63.278,4.896,1.134,0
-2,26.667,1.181,78.933,1.023,0.335,0,18.023,78.933,5.841,1.151,0
-1,11.111,0.998,89.333,0.974,-2.775,0,15.227,89.333,5.551,1.257,0
-1.5,6.061,0.989,77.939,0.987,-2.461,0,15.318,78.5,6.021,1.057,0
-2.5,15.556,1.11,75.889,0.988,-2.161,0,15.344,72.333,5.326,1.079,0
-3,20,1.099,80.9,1.018,-3.154,0,15.527,78.556,6.026,1.014,0
-8.5,37.143,1.289,92.457,1.002,0.911,0,15.585,91.5,5.716,1.051,0
-1,21.739,1.086,65.826,1.014,-1.668,0,15.475,62.611,5.64,1.413,0
-3.5,19.565,1.054,80.87,1.005,-1.212,0,15.51,73.111,5.937,1.287,0
-2.5,16,1.138,76.68,1.007,-0.89,0,15.411,79,6.277,1.171,0
1.5,13.636,1.101,62.409,1.009,0.047,0,15.709,61.222,4.232,1.292,0
-2,16.667,0.975,77.958,0.973,-0.303,0,15.739,77.222,5.597,1.199,0
-0.5,10.345,1.013,75.103,1.014,-2.299,0,16.098,74.167,6.546,0.974,0
-1,13.333,0.927,88.467,1.008,3.097,0,19.058,88.467,4.891,1.386,0
1.5,8.108,1.033,84,1.044,0.025,0,16.005,87,4.935,1.344,0
4,10.169,0.994,75.085,1.024,0.595,0,16.165,70.833,6.187,1.297,0
1,0,0.934,87.071,0.973,-4.989,0,20.402,87.071,6.692,1.037,0
0,15.385,0.905,79.154,0.91,-2.695,0,21.746,79.154,6.019,1.214,0
1,4.167,0.899,74.333,1.011,-3.135,0,15.743,80.556,4.796,1.256,0
1,7.143,0.977,84.75,1.016,-1.584,0,15.532,85.444,6.247,1.264,0
5,7.407,0.985,74.519,1.014,-3.46,0,15.922,79,5.74,1.232,0
2.5,3.846,1.012,71.808,0.995,-1.97,1,15.935,68.111,6.777,1.056,0
3,4.167,0.981,75.625,1.017,-2.817,0,15.833,71.667,5.097,1.135,0
-1,12.5,1.115,92.25,0.988,-0.399,0,17.688,92.25,6.075,1.127,0
1,10.714,1.016,73.786,1,-1.953,0,15.846,67.389,5.84,1.39,0
4.5,0,0.89,66.879,0.96,-0.336,0,15.739,63.056,5.143,1.841,0
-0.5,21.053,1.199,72.263,0.99,-3.423,0,15.648,70.722,5.649,1.007,0
-0.5,12.5,1.071,77.344,1.059,-0.646,0,15.933,77.889,6.821,1.191,0
3,10,1.06,72.933,0.981,-1.046,0,15.964,73.944,4.633,1.153,0
-1,15,0.991,81.5,0.979,-0.947,0,15.71,81.167,6.216,1.202,0
2.5,12.121,1.059,81.182,1.002,-1.23,0,15.73,77.333,5.59,1.03,0
-1.5,16.279,1.067,78.023,0.993,-2.329,0,15.755,73.778,6.348,1.116,0
2,6.452,0.957,75.097,0.974,-2.317,0,15.615,64.611,6.278,1.103,0
-1,14.286,1.025,70.571,1.011,-3.082,0,15.5,76.611,6.574,0.985,0
-1,19.048,1,85.571,1.009,0.163,0,15.644,85.833,5.768,1.346,0
0,8,0.976,83.22,0.995,-1.317,1,15.615,80.944,6.015,1.374,0
-3,16.667,1.047,76.806,0.994,-0.886,0,15.939,63.389,5.706,1.117,0
-5,38.462,1.321,91.154,1.018,1.759,0,21.97,91.154,5.635,1.189,0
1,12.5,1.083,78.542,0.997,-1.853,0,15.727,79.389,5.389,1.057,0
-3,20,1.206,77.56,0.99,-1.582,0,15.791,75.722,5.866,1.132,0
-3,22.222,1.127,77.528,1.006,-0.881,0,15.746,76.778,6.227,1.036,0
0,5.882,1.035,73.941,1.015,1.093,0,16.617,73.941,5.701,1.209,0
2.5,4,1.018,71.72,1.039,-2.991,0,15.779,71.111,5.271,1.161,0
-3,26.667,1.073,93.267,1.008,0.432,0,18.778,93.267,5.617,1.324,0
-2.5,21.212,1.081,78.333,0.992,-1.72,0,15.735,88.778,5.692,1.041,0
-11,18.627,1.028,76.735,1.001,-0.912,0,15.918,72.056,5.606,1.166,0
0,23.529,1.127,68.941,1.016,-2.385,0,16.507,68.941,6.211,1.151,0
4,5.882,0.942,76.843,1.011,-2.579,0,15.947,66.722,5.035,1.116,0
-0.5,16.667,1.242,84,1.023,-0.14,0,15.767,85.5,5.898,1.173,0
0,13.043,1.066,80,1.013,-0.643,0,15.964,80.167,5.617,1.055,0
-1.5,18.182,1.174,79.568,1.024,-1.272,0,15.858,74.611,6.89,1.042,0
-2,11.765,1.02,80.2,1.01,-0.271,0,15.969,74.167,6.124,1.292,0
5.5,5.882,0.926,72.118,0.996,-2.466,0,15.907,66.278,5.928,1.266,0
0,0,0.918,92.533,1.013,-1.188,0,19.188,92.533,5.793,1.222,0
0.5,7.692,1.015,72.923,0.99,-2.711,0,21.747,72.923,6.201,1.051,0
-1,18.182,1.036,68.212,0.993,0.375,0,15.711,63.389,4.064,0.99,0
-1.5,16.667,1.031,79.708,1.033,0.619,0,15.446,81.389,5.446,1.358,0
2.5,5.882,0.97,79.676,0.989,-2.837,0,15.529,72.667,5.681,1.03,0
-7,19.697,1.116,79.258,1.018,-0.126,0,15.548,87.389,5.373,1.163,0
1,7.692,1.011,69.077,1.003,-3.642,0,21.39,69.077,5.487,1.08,0
2.5,5.085,0.999,75.576,0.995,-1.998,0,15.574,65.778,5.96,1.352,0
-5,23.077,1.126,75.846,0.978,-1.113,0,15.625,72.556,6.649,0.986,0
0.5,15,0.999,73.25,0.984,-0.815,0,15.482,72.444,5.666,1.497,0
0,14.286,1.215,87.357,0.996,-2.126,0,19.781,87.357,6.644,0.974,0
2,5.556,0.944,68.056,0.962,-1.582,0,15.347,68.056,6.104,1.04,0
2,20,0.994,71.067,0.986,-3.285,0,18.496,71.067,6.003,1.1,0
0.5,15.556,0.99,75.8,0.977,-2.957,0,15.538,76.722,5.749,1.028,0
0.5,9.091,1.017,76.848,0.989,-0.859,0,15.7,76.278,5.776,1.592,0
-1,11.765,1.026,82.882,0.994,-2.761,0,16.671,82.882,6.543,1.351,0
-7,20.69,1.069,80.052,0.981,-1.718,0,15.796,85.111,5.448,0.976,0
0.5,13.793,1.068,71.276,1.011,-2.07,0,15.801,63.389,5.642,1.448,0
0.5,16.667,1.094,80.333,1.01,-1.118,0,15.091,80.333,5.605,1.051,0
-0.5,30.769,1.392,76.154,1.066,0.161,0,20.944,76.154,6.395,1.183,0
-1,11.765,0.902,80.765,0.996,-1.815,0,16.144,80.765,5.915,1.194,0
-1.5,15.152,1.134,84.788,0.985,-0.181,0,15.308,86.667,5.542,1.049,0
-1,16.667,0.971,73.667,1.02,-2.392,0,22.758,73.667,6.896,1.223,0
5,2.564,1.048,69.949,1.028,-1.352,0,15.275,75.056,4.888,1.181,0
1,10,0.896,75.5,0.955,-3.037,0,15.128,75.389,5.414,1.214,0
-7,35.484,1.204,79.742,1.015,0.642,0,15.161,87.556,6.021,1.086,0
2.5,4,0.961,77.76,1.008,-3.126,0,15.282,73.167,6.834,1.099,0
2,7.5,0.99,77.35,1.007,-2.255,0,15.089,77.278,5.873,1.41,0
1,6.667,0.903,69.8,0.949,-0.767,0,17.936,69.8,5.07,1.651,0
6,4.444,1.045,73.356,1.012,-2.494,0,14.959,68.333,6.652,1.059,0
-3.5,15.625,1.092,78.563,1.009,-2.347,0,14.961,67.167,6.909,0.913,0
1,7.547,0.924,86.132,0.982,-2.703,0,15.241,72.611,5.695,1.019,0
-0.5,20.588,1.088,72.088,0.969,-2.736,0,15.094,81.889,5.115,1.049,0
-4,22.222,0.997,75.778,1.004,-0.268,0,14.996,73,5.029,1.704,0
1.5,11.111,1.082,73.333,1.018,1.477,0,14.956,73.333,5.259,1.245,0
1.5,10,1.005,82.65,1.006,-0.888,0,15.259,75,6.102,1.515,0
2,8.696,0.956,77.435,0.972,-4.346,0,15.219,77.111,6.072,1.083,0
-0.5,16.667,0.988,75.667,0.943,0.698,0,22.502,75.667,5.601,1.11,0
9,0,0.814,78.333,1.046,1.471,0,14.95,71.944,5.198,1.377,0
-4,25,1.152,81.375,0.997,0.517,0,16.702,81.375,6.409,1.05,0
-1.5,19.048,1.068,74.667,0.976,-2.185,0,14.89,73.556,5.651,1.404,0
0.5,21.429,1.259,79.786,1.046,0.503,0,19.323,79.786,5.22,0.928,0
-1,6.818,0.961,73.75,0.991,-1.915,0,15.114,63.056,5.378,1.244,0
4,5,0.89,78.7,0.994,-3.874,0,15.173,82.111,5.735,1.149,0
3,14.925,1.012,73.03,1.013,-1.281,0,14.88,60.611,5.895,1.13,0
-3,45.455,1.449,92.727,1.006,-0.44,0,23.829,92.727,6.175,1.058,0
-0.5,13.333,1.001,78.267,0.981,-1.563,0,17.424,78.267,6.217,1.115,0
-1,16.667,1.087,85.167,1.022,-1.323,0,14.469,92.556,5.762,1.095,0
-3,15.789,1.098,82.789,0.975,-3.17,0,14.566,81.833,5.71,1.073,0
1.5,6.25,0.92,77.188,1.021,-1.194,0,14.553,74.222,5.327,1.369,0
0,4.255,1.037,81.085,1.003,-1.457,0,14.724,77.556,4.875,1.033,0
-2,13.514,1.014,76.622,1.022,-1.041,0,14.786,84.056,5.573,1.307,0
3,6.667,0.946,74.8,0.949,-3.545,0,17.805,74.8,5.737,1.007,0
1,9.524,0.986,71.19,1.101,0.008,0,14.981,70.278,6.144,1.422,0
1,5.263,0.939,80.026,0.992,-2.604,0,14.913,72,5.971,1.252,0
